'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[00:05:01.293 12/07/2079]',8.205,24.225,-12.112,0.391,-2.344,7.033,13.284,1.563,-0.781,0.391,4.689,4.298,12.112,4.689,-13.675,5.470,15.238,15.238,12.894,-11.331,-5.079,7.424,-13.675,-99.634
'[00:05:01.297 12/07/2079]',12.503,10.549,-4.298,-0.391,-3.907,3.907,12.503,4.689,-3.126,1.954,5.861,2.344,11.331,-18.364,9.377,4.298,14.066,14.847,5.079,5.079,-7.424,-27.741,9.377,-58.999
'[00:05:01.301 12/07/2079]',8.987,-19.927,2.344,4.689,-14.457,-0.391,6.252,4.689,-8.596,-3.126,5.470,7.033,7.424,3.126,-11.722,1.172,7.033,12.503,-1.563,14.457,1.563,-3.516,-11.722,-21.099
'[00:05:01.305 12/07/2079]',5.470,-3.516,2.344,-5.470,-13.284,4.689,7.814,-1.172,-8.596,-2.344,9.768,2.344,4.689,7.814,-8.596,-3.126,7.424,10.159,-1.563,8.596,-10.549,1.172,-8.596,0.391
'[00:05:01.309 12/07/2079]',7.033,1.563,14.457,2.344,-0.391,10.940,7.424,7.033,2.344,1.563,5.470,11.331,7.033,-6.252,15.629,4.689,12.894,10.549,-13.675,10.159,-1.172,-18.755,15.629,-8.596
'[00:05:01.313 12/07/2079]',7.814,4.298,2.344,5.470,-2.735,5.079,3.907,13.675,-2.735,-4.689,9.768,14.066,0.000,4.298,3.516,7.424,10.549,7.814,-1.563,-3.126,-4.298,-2.344,3.516,-25.788
'[00:05:01.316 12/07/2079]',-1.563,26.960,0.781,-1.954,-3.516,8.205,7.424,11.331,-4.298,-6.252,12.894,7.424,1.172,-1.954,1.954,6.252,10.159,3.126,0.000,-17.973,-3.516,0.000,1.954,-42.589
'[00:05:01.320 12/07/2079]',0.391,26.569,-4.689,3.126,1.172,4.689,4.689,14.457,-3.126,-8.987,7.424,9.768,4.689,-13.675,4.689,7.424,10.159,-2.735,5.470,-8.987,2.735,-19.536,4.689,-34.383
'[00:05:01.324 12/07/2079]',-6.642,23.053,-22.662,5.079,-14.457,-7.424,6.252,15.238,-11.722,-10.940,1.172,10.159,-5.861,-11.722,6.252,-0.781,2.344,-3.907,23.443,-19.536,3.516,-14.457,6.252,-19.927
'[00:05:01.328 12/07/2079]',-17.973,17.192,-14.066,5.079,-18.364,-7.424,4.298,12.112,-7.814,-7.814,-3.907,11.722,0.000,-18.755,5.861,3.516,-0.391,-5.470,14.847,-23.834,14.457,-9.377,5.861,-8.987
'[00:05:01.332 12/07/2079]',-3.907,-9.768,11.722,4.689,-5.861,1.954,-5.079,11.331,-4.689,-4.689,1.954,7.424,3.126,-19.927,16.020,0.391,0.391,-5.470,-10.940,12.503,3.516,-18.755,16.020,-14.457
'[00:05:01.336 12/07/2079]',-8.987,-6.252,19.145,0.391,-7.814,1.954,-3.516,13.284,-9.377,-5.470,5.861,8.987,-3.907,-5.861,7.033,2.735,0.000,0.781,-18.364,10.940,3.907,-8.987,7.033,-19.145
'[00:05:01.340 12/07/2079]',-19.536,-0.391,18.755,0.391,-13.675,3.126,-3.126,12.503,-10.159,-7.424,1.172,12.112,-1.954,12.503,-18.755,3.126,-2.344,3.907,-17.973,5.861,6.642,19.536,-18.755,-23.443
'[00:05:01.344 12/07/2079]',-13.284,2.344,13.284,-1.172,-9.768,7.424,-3.907,7.033,-12.503,-8.596,8.205,9.377,-4.689,15.238,-13.675,-0.391,-2.735,3.516,-12.503,4.689,11.331,7.033,-13.675,-19.536
'[00:05:01.348 12/07/2079]',-8.987,5.470,0.391,-0.391,-10.940,1.563,-2.735,8.596,-15.238,-11.722,11.331,4.689,-8.205,26.960,-31.258,0.781,-3.907,1.954,0.391,2.344,-3.126,21.099,-31.258,-12.894
'[00:05:01.352 12/07/2079]',-15.238,22.662,-18.755,3.907,-13.284,-2.735,-1.172,9.768,-10.940,-7.814,-2.344,7.424,-7.033,-8.596,-5.470,5.861,-7.033,1.563,19.536,-19.536,-11.331,8.205,-5.470,-11.722
'[00:05:01.355 12/07/2079]',-11.722,19.536,-17.582,-1.563,-12.112,-5.079,0.000,5.470,-9.768,-5.470,-3.126,5.079,-9.377,-22.662,16.801,0.781,-9.768,-0.781,18.364,-30.867,0.391,-10.159,16.801,-20.708
'[00:05:01.359 12/07/2079]',-19.927,13.675,-8.596,-1.563,-14.066,-4.689,-1.563,3.907,-8.205,-2.344,-2.344,0.781,-9.768,-23.053,25.006,-5.079,-8.596,-1.563,9.377,-14.066,1.563,-19.145,25.006,-41.416
'[00:05:01.363 12/07/2079]',-21.490,0.781,3.126,5.470,-10.940,-7.814,-1.172,8.987,-5.861,-1.563,-2.344,3.126,-5.861,-11.722,14.847,-4.298,-6.252,-1.563,-2.344,0.391,16.410,-14.457,14.847,-62.515
'[00:05:01.367 12/07/2079]',-17.582,-10.159,9.768,4.689,-10.159,-4.298,-3.907,6.642,-5.861,-2.735,0.000,1.172,-5.470,-4.689,10.549,-8.987,-7.424,-2.344,-8.987,0.000,31.258,-14.847,10.549,-66.032
'[00:05:01.371 12/07/2079]',-13.675,-16.410,11.722,3.126,-7.424,-4.689,-3.907,2.735,-5.470,-3.907,1.563,-1.954,-3.907,-3.516,3.907,-7.033,-6.252,-3.516,-10.940,15.238,19.145,-14.457,3.907,-57.436
'[00:05:01.375 12/07/2079]',-14.457,-5.079,4.298,1.172,-10.549,-7.424,1.172,3.126,-2.735,-4.298,-1.563,-0.781,-0.781,-1.563,-6.642,-1.954,-3.516,0.391,-3.516,8.987,0.391,6.642,-6.642,-35.946
'[00:05:01.379 12/07/2079]',-15.238,4.689,3.126,-0.391,-11.722,-5.470,5.079,5.470,-7.814,-4.298,1.563,-5.079,-6.642,-19.145,6.252,2.344,-1.954,3.126,-2.344,-9.377,0.781,-1.172,6.252,-23.834
'[00:05:01.383 12/07/2079]',-14.066,17.582,-1.172,-1.172,-10.159,-5.079,10.940,6.252,-5.470,-0.391,8.596,-7.424,-8.596,-9.768,9.768,2.735,3.126,6.252,1.954,-19.536,4.298,-3.126,9.768,-26.178
'[00:05:01.387 12/07/2079]',-13.284,10.940,1.954,10.549,-7.424,-1.172,8.205,11.331,-5.861,-0.781,13.675,-0.781,-9.377,4.298,7.033,2.344,9.768,8.987,-1.172,-2.735,5.079,1.172,7.033,-43.370
'[00:05:01.391 12/07/2079]',-16.801,1.954,4.689,10.940,-9.377,1.563,2.344,7.424,-9.768,-3.516,11.331,1.563,-19.927,18.364,-4.298,4.298,9.768,6.642,-3.907,-3.126,4.298,18.364,-4.298,-66.813
'[00:05:01.395 12/07/2079]',-9.768,-3.126,0.781,5.861,-6.642,1.954,-1.172,0.000,-4.298,-3.516,8.205,-3.907,-16.410,-3.126,8.596,5.861,10.549,3.516,0.000,-0.781,-7.814,1.172,8.596,-82.833
'[00:05:01.398 12/07/2079]',-7.033,-10.940,3.126,7.033,-4.298,0.781,-2.735,-0.781,-3.907,-5.079,7.033,-5.861,-10.940,-16.410,11.722,5.470,12.503,-0.391,-2.344,12.894,-14.847,-6.642,11.722,-81.661
'[00:05:01.402 12/07/2079]',-7.424,-2.735,-5.861,5.470,-3.126,-2.344,-3.126,-2.344,-7.424,-9.377,4.298,-6.642,-12.894,-22.662,4.689,9.768,10.549,-2.344,6.642,1.563,-14.066,-7.424,4.689,-64.078
'[00:05:01.406 12/07/2079]',-3.126,-7.033,-7.814,6.252,-3.907,-2.735,-0.781,-3.907,-1.172,-7.814,0.000,-3.516,-10.159,-21.490,6.252,11.722,8.205,-0.391,8.596,0.781,-17.192,-7.424,6.252,-30.867
'[00:05:01.410 12/07/2079]',1.954,-2.344,-5.079,6.642,4.689,3.126,-1.172,-6.252,1.172,-4.298,2.735,-0.391,-8.987,-25.006,14.457,17.192,12.112,-1.954,5.861,7.033,-23.443,-17.582,14.457,1.172
'[00:05:01.414 12/07/2079]',5.861,-4.689,1.563,10.159,14.066,6.252,-2.344,-3.126,2.735,-4.298,11.331,-1.954,-6.252,-10.549,14.066,9.768,16.410,-2.735,-0.781,13.284,-12.503,-16.410,14.066,28.523
'[00:05:01.418 12/07/2079]',0.781,-15.629,1.172,13.675,5.470,3.126,-5.470,-2.735,1.172,-5.079,7.814,2.735,-8.596,-1.954,6.252,10.549,12.894,-2.735,-0.391,5.079,-7.033,-3.907,6.252,32.821
'[00:05:01.422 12/07/2079]',-2.735,1.954,-12.112,7.033,5.079,-1.172,-1.954,-6.642,-0.391,-3.126,0.781,0.781,-14.457,3.126,3.907,3.907,9.377,-6.642,12.894,-18.755,-3.516,7.424,3.907,19.145
'[00:05:01.426 12/07/2079]',-14.457,8.987,-7.033,4.298,-1.954,-4.298,0.781,-1.954,-7.814,-8.987,3.907,4.689,-15.629,25.006,-16.410,-1.954,6.252,-6.252,7.814,-15.238,13.284,16.801,-16.410,-10.549
'[00:05:01.430 12/07/2079]',-10.549,0.000,-4.689,0.391,-5.079,-7.814,-0.781,0.391,-10.159,-9.377,5.861,1.954,-18.364,24.615,-19.145,0.391,0.781,-6.252,5.470,-9.377,-5.079,21.490,-19.145,-30.867
'[00:05:01.434 12/07/2079]',-1.563,27.350,-25.397,-0.391,3.126,-5.470,0.781,1.954,-0.781,-1.954,-1.954,0.391,-8.205,-16.410,12.894,6.252,0.000,-7.033,26.178,-32.039,-14.847,-8.205,12.894,-36.337
'[00:05:01.438 12/07/2079]',-3.516,-13.675,14.066,2.344,1.954,-4.298,-3.516,5.079,0.000,-6.642,-7.033,0.391,-3.516,-41.026,23.834,5.861,-2.735,-11.331,-13.284,19.536,-17.192,-29.304,23.834,-19.927
'[00:05:01.441 12/07/2079]',-1.172,-22.662,15.629,3.126,2.735,-2.735,-5.470,1.954,5.861,-6.252,-6.252,-1.954,-2.344,-20.708,18.364,-3.907,-3.126,-9.768,-14.847,15.238,-5.079,-15.629,18.364,-2.344
'[00:05:01.445 12/07/2079]',-3.126,-13.284,3.516,9.768,2.344,-3.516,-8.596,7.424,5.470,-8.596,-10.159,2.344,-6.642,-3.907,-3.907,3.516,-6.252,-10.159,-2.735,-0.391,2.344,1.563,-3.907,2.735
'[00:05:01.449 12/07/2079]',-13.675,5.861,-5.079,-2.344,-6.252,-7.424,-5.470,3.516,-2.735,-14.457,-3.907,-4.298,-8.987,17.582,-30.085,-5.470,-9.768,-13.284,5.861,-12.503,9.377,22.271,-30.085,0.000
'[00:05:01.453 12/07/2079]',-8.205,30.085,-16.410,-9.377,-0.781,-2.735,-5.861,5.861,-2.344,-16.020,5.861,-0.391,-10.549,48.449,-43.761,-7.033,-8.987,-8.596,17.192,-24.615,-5.861,41.807,-43.761,-12.503
'[00:05:01.457 12/07/2079]',-12.112,41.026,-29.304,-5.470,-3.907,-3.907,-2.735,5.861,-1.954,-10.159,-1.172,0.391,-6.642,-4.689,5.079,-8.596,-11.722,-5.079,30.085,-35.556,-13.675,8.205,5.079,-29.304
'[00:05:01.461 12/07/2079]',-9.377,46.105,-37.509,0.391,-0.781,-4.689,0.391,5.079,2.344,-4.689,-6.642,-0.391,9.768,-25.788,17.582,-11.722,-11.722,-5.470,38.291,-40.635,13.284,-18.755,17.582,-47.668
'[00:05:01.465 12/07/2079]',-9.377,-8.987,7.033,8.596,-1.172,-2.735,-3.516,5.861,2.735,-1.954,-7.814,-1.954,3.516,-26.960,20.708,-7.424,-11.722,-5.861,-6.252,16.410,11.722,-27.741,20.708,-67.985
'[00:05:01.469 12/07/2079]',-5.470,-22.271,12.894,12.503,1.563,-3.126,-3.907,4.298,3.126,-1.563,-5.470,-1.954,2.344,-15.238,13.675,-8.205,-9.768,-1.954,-12.112,22.271,17.192,-20.317,13.675,-71.111
'[00:05:01.473 12/07/2079]',-13.675,-1.563,-2.735,7.814,-3.907,-7.424,-1.172,3.126,-3.126,-7.424,-8.596,0.391,-4.298,2.344,-15.238,-3.516,-12.894,-1.954,3.516,0.000,21.880,1.172,-15.238,-56.264
'[00:05:01.477 12/07/2079]',-11.722,-3.516,1.954,-3.907,-5.079,-1.954,-1.954,-6.252,-3.516,-7.424,-2.735,-8.987,-3.126,7.814,-19.927,-9.377,-11.331,-1.172,-1.172,0.391,7.814,16.020,-19.927,-33.211
'[00:05:01.480 12/07/2079]',-1.954,11.331,-7.033,-2.735,-0.391,1.563,-1.172,0.000,-5.079,-4.689,7.424,-7.033,0.000,3.516,-4.298,-9.768,-5.079,3.126,7.814,-9.377,-4.689,10.159,-4.298,-10.940
'[00:05:01.484 12/07/2079]',-2.735,22.271,-17.973,1.954,-3.907,2.735,2.344,2.344,-1.954,1.954,1.172,-4.689,10.549,-14.457,6.642,-7.814,-3.516,7.424,18.755,-25.006,11.722,-5.079,6.642,-3.126
'[00:05:01.488 12/07/2079]',0.000,-4.689,3.126,11.722,-2.344,9.768,0.391,2.735,6.252,14.066,-3.907,-3.516,14.847,1.172,6.642,-10.159,0.781,8.205,-2.344,2.735,22.271,-1.172,6.642,2.344
'[00:05:01.492 12/07/2079]',0.781,-21.099,5.861,12.503,-7.424,7.033,-2.344,0.781,2.344,10.159,-4.689,-0.391,7.033,5.861,0.391,-6.252,4.298,7.814,-5.079,22.271,9.768,-0.781,0.391,15.238
'[00:05:01.496 12/07/2079]',0.391,-13.675,-3.907,10.940,-5.861,1.954,-0.781,-1.563,0.391,10.159,0.000,-7.033,1.954,3.907,-1.954,-1.172,8.205,7.033,4.689,12.503,11.331,-8.205,-1.954,38.681
'[00:05:01.500 12/07/2079]',-1.172,-12.503,-14.066,17.582,-4.689,0.391,-1.954,-3.907,0.391,9.768,-0.781,-11.331,2.735,2.344,-9.377,1.563,11.331,3.126,14.847,7.033,2.735,7.033,-9.377,62.906
'[00:05:01.504 12/07/2079]',7.814,-6.642,-14.457,5.861,0.391,0.391,-2.344,-6.252,-2.735,5.079,3.516,-8.596,-5.470,-1.563,-3.516,7.424,16.801,-1.172,15.238,14.847,-28.523,1.172,-3.516,82.833
'[00:05:01.508 12/07/2079]',5.861,31.258,-26.178,-5.470,3.907,3.126,6.252,-8.987,1.172,5.861,9.377,-9.377,-3.907,10.159,1.954,-1.563,23.834,1.563,26.960,-15.238,-23.834,4.689,1.954,95.336
'[00:05:01.512 12/07/2079]',3.126,17.192,-14.457,6.642,6.252,3.126,6.642,-2.735,3.516,7.033,5.861,-1.954,-2.344,21.880,-7.424,3.126,25.397,0.391,15.238,-11.722,-11.722,21.099,-7.424,111.746
'[00:05:01.516 12/07/2079]',15.238,-3.516,-6.252,5.861,11.722,5.861,0.781,-8.205,4.689,4.689,10.159,-6.642,-1.172,23.053,-6.642,-1.563,26.960,-3.516,7.033,-3.126,-4.298,14.066,-6.642,135.971
'[00:05:01.520 12/07/2079]',7.814,-10.940,7.424,7.424,11.722,7.033,0.781,-7.424,3.126,-0.391,11.722,-0.781,-0.391,30.867,-16.020,-0.781,28.132,-2.344,-6.642,4.298,8.596,16.801,-16.020,162.149
'[00:05:01.523 12/07/2079]',-4.689,-16.020,5.861,14.457,7.033,5.861,-2.344,-10.940,0.000,0.000,0.391,-1.563,3.516,-12.112,4.298,1.954,22.662,-3.907,-5.079,11.331,12.503,-8.596,4.298,175.824
'[00:05:01.527 12/07/2079]',-5.861,-9.768,2.344,9.768,3.126,5.079,0.781,-13.284,1.954,4.689,-1.954,-2.344,7.424,-25.006,20.708,-1.172,21.099,-5.079,-1.563,0.781,16.020,-18.755,20.708,164.103
'[00:05:01.531 12/07/2079]',-5.861,21.490,-8.987,0.391,2.735,4.689,6.642,-7.424,0.000,3.516,0.391,0.000,8.987,-14.457,12.112,-2.735,21.490,-5.079,9.768,-12.503,7.814,-14.847,12.112,127.766
'[00:05:01.535 12/07/2079]',-1.172,53.138,-35.165,-0.391,4.298,5.861,8.205,-3.126,0.391,7.033,1.563,2.344,2.344,4.689,3.907,0.000,21.099,-2.735,35.946,-47.277,1.172,-0.781,3.907,81.661
'[00:05:01.539 12/07/2079]',-2.735,48.449,-35.556,-0.391,0.391,3.907,11.331,-5.861,5.861,10.940,-2.735,1.563,3.516,18.364,1.172,-7.033,19.927,-2.735,36.337,-63.687,18.364,12.894,1.172,31.648
'[00:05:01.543 12/07/2079]',-8.596,67.595,-34.774,-3.516,0.781,5.861,14.066,-1.563,6.642,10.549,2.735,0.391,5.079,51.575,-24.225,-10.940,21.099,-2.344,35.556,-60.562,16.801,35.165,-24.225,-9.768
'[00:05:01.547 12/07/2079]',-5.470,-2.735,16.801,6.642,5.861,11.331,-1.954,-0.781,1.954,2.735,2.344,-1.172,-3.126,21.099,-11.722,0.391,17.582,-5.470,-16.020,4.298,21.099,2.735,-11.722,-37.900
'[00:05:01.551 12/07/2079]',-14.847,-0.781,8.987,7.033,2.735,9.768,-4.298,-7.814,1.954,1.563,-4.298,-8.596,1.172,-2.735,1.563,-10.549,10.159,-6.642,-8.205,0.781,16.410,7.814,1.563,-50.794
'[00:05:01.555 12/07/2079]',-9.768,-14.066,21.099,2.344,2.344,2.735,0.391,-6.252,0.391,0.391,-5.861,-8.205,-0.391,1.172,-3.516,-10.549,4.298,-6.642,-20.317,30.867,-3.126,10.940,-3.516,-57.045
'[00:05:01.559 12/07/2079]',4.298,-26.569,0.000,2.735,0.000,-1.172,-7.424,-10.159,-8.205,-5.470,-10.549,-4.298,-12.112,0.000,-15.238,-1.954,-2.735,-5.861,0.781,17.582,-6.252,10.940,-15.238,-75.409
'[00:05:01.563 12/07/2079]',-1.563,-22.271,-7.033,5.861,-4.298,-3.907,-7.424,-8.596,-3.126,0.781,-13.284,-5.079,-3.126,-14.457,-5.470,1.563,-3.907,-5.079,7.814,1.172,6.252,0.391,-5.470,-111.355
'[00:05:01.566 12/07/2079]',-9.768,3.907,-0.781,-0.781,-3.126,-5.470,8.205,-6.252,1.954,9.768,-5.861,-8.987,5.079,7.814,-10.940,-5.079,-0.781,-0.391,1.563,-8.205,13.675,13.284,-10.940,-148.083
'[00:05:01.570 12/07/2079]',-9.768,6.642,-0.391,4.298,0.000,9.768,-7.814,-1.954,-1.563,7.424,-7.033,2.344,-5.470,-1.563,2.344,7.033,1.563,-1.954,1.172,-2.735,7.814,-7.033,2.344,-165.275
'[00:05:01.574 12/07/2079]',-12.503,10.159,-0.781,-2.735,-0.781,9.377,-8.596,-6.252,0.391,4.298,-8.596,1.563,-2.344,-17.192,11.331,5.861,0.781,-1.954,1.563,-1.954,-10.159,-5.470,11.331,-152.381
'[00:05:01.578 12/07/2079]',-7.814,28.913,-1.954,-11.722,5.079,11.722,0.391,-9.377,3.516,6.252,-3.516,-5.861,-1.563,5.470,0.781,-4.298,1.954,-0.391,2.735,-9.768,-13.675,14.066,0.781,-124.249
'[00:05:01.582 12/07/2079]',6.642,33.602,-26.960,-5.470,7.033,8.987,-5.861,-3.516,-4.298,-0.391,1.563,-2.344,-9.377,8.596,-7.033,1.954,0.781,-3.516,27.741,-16.020,-26.569,9.768,-7.033,-98.852
'[00:05:01.586 12/07/2079]',16.410,-14.847,-18.364,2.735,3.126,1.954,-12.503,-6.252,-3.516,-3.516,2.735,-5.861,0.391,-8.987,-5.470,2.735,-1.172,-1.172,19.145,8.987,-17.582,-2.735,-5.470,-88.694
'[00:05:01.590 12/07/2079]',7.814,-30.476,3.516,5.470,0.000,1.563,-8.205,-6.252,-3.516,-4.298,0.391,-3.126,-0.391,3.516,-8.987,-5.079,-4.298,2.735,-2.735,19.536,5.079,3.516,-8.987,-82.442
'[00:05:01.594 12/07/2079]',-3.907,-7.424,-5.470,1.563,-6.252,0.781,-4.689,-5.861,-10.159,-3.516,-0.781,1.172,-7.814,7.814,-12.894,0.000,-4.298,1.954,6.252,10.159,6.252,-0.781,-12.894,-73.065
'[00:05:01.598 12/07/2079]',10.159,-11.331,0.391,-0.781,2.344,5.861,-5.470,-4.298,-1.954,0.781,3.126,-0.391,-1.172,9.377,-7.814,0.781,0.781,5.470,0.391,21.880,-16.801,1.563,-7.814,-56.264
'[00:05:01.602 12/07/2079]',5.470,5.470,2.344,-7.814,3.126,7.424,-1.172,-4.689,1.563,3.516,0.391,-1.172,2.735,12.503,-11.331,0.000,1.172,9.377,-1.563,0.000,-4.298,7.424,-11.331,-48.059
'[00:05:01.605 12/07/2079]',3.126,42.198,-20.708,-7.814,5.470,7.424,6.642,-4.298,2.735,10.159,4.298,-3.907,-5.470,60.171,-39.463,-0.781,5.861,11.722,21.490,-32.039,-8.987,48.840,-39.463,-66.813
'[00:05:01.609 12/07/2079]',2.344,14.847,-1.563,0.781,7.033,10.940,4.298,-5.470,7.814,14.457,6.642,-4.298,2.735,27.741,-2.344,-2.735,12.503,13.675,2.344,2.735,-20.317,25.788,-2.344,-96.899
'[00:05:01.613 12/07/2079]',-4.689,-6.642,5.861,6.642,0.391,2.735,2.344,-5.470,0.781,5.079,8.205,-7.033,-1.563,6.252,3.907,-1.172,13.284,12.894,-5.079,8.205,1.954,5.470,3.907,-112.918
'[00:05:01.617 12/07/2079]',-14.066,7.814,-5.861,13.284,-3.126,1.563,4.689,-2.735,-3.516,5.470,2.344,-4.689,-4.689,-6.642,4.298,6.642,14.847,8.596,6.642,-7.033,17.582,-7.814,4.298,-81.270
'[00:05:01.621 12/07/2079]',-7.814,-9.768,4.689,5.861,2.344,0.000,1.563,-12.112,1.954,4.298,-3.907,-12.503,0.781,-31.258,20.708,0.391,15.238,-0.391,-3.907,12.503,3.516,-19.927,20.708,-17.582
'[00:05:01.625 12/07/2079]',-7.424,8.596,-7.033,1.563,4.689,3.907,0.000,-12.894,7.033,0.391,-8.987,-7.424,6.642,-28.913,7.424,6.642,15.238,-2.344,7.814,-7.424,6.642,-14.847,7.424,38.291
'[00:05:01.629 12/07/2079]',-1.954,17.192,-9.768,-0.781,10.940,7.033,-2.735,-11.331,7.814,1.563,-5.470,-8.987,4.689,-15.238,-2.735,8.596,13.675,-4.689,10.549,-11.722,-7.424,-0.391,-2.735,72.674
'[00:05:01.633 12/07/2079]',3.907,-1.954,3.516,-1.172,15.629,8.596,-4.689,-14.066,15.238,4.298,1.563,-15.238,8.596,6.252,-4.689,-3.516,12.894,-6.252,-2.735,5.470,-0.781,5.861,-4.689,97.680
'[00:05:01.637 12/07/2079]',-3.907,-14.457,12.894,7.033,7.814,5.861,-5.079,-7.424,7.814,1.172,3.516,-5.861,2.735,17.192,-6.252,-5.861,10.159,-4.298,-12.112,15.629,17.192,7.424,-6.252,168.400
'[00:05:01.641 12/07/2079]',-12.894,-0.391,3.126,4.689,0.391,1.563,-1.172,-5.861,5.079,0.781,0.391,0.000,1.563,3.907,8.205,-7.424,6.252,-5.079,-2.344,0.391,21.099,0.781,8.205,307.106
'[00:05:01.645 12/07/2079]',-23.443,11.722,-12.894,6.642,-6.642,-3.907,2.344,-9.377,8.987,1.954,-5.861,-2.735,14.457,11.331,-8.987,-14.457,1.563,-6.642,13.675,-16.020,59.780,0.391,-8.987,476.288
'[00:05:01.648 12/07/2079]',-25.397,14.457,-18.755,5.079,-9.377,-6.252,1.954,-9.768,5.861,0.391,-9.377,-1.954,16.801,1.172,-6.642,-15.629,-0.781,-9.768,19.536,-5.861,49.621,-5.470,-6.642,611.868
'[00:05:01.652 12/07/2079]',-21.880,40.244,-60.171,4.689,-13.284,-14.066,0.781,-9.377,1.172,-4.689,-13.284,0.391,14.066,-3.907,-14.847,-11.331,-6.642,-9.377,60.952,-32.039,36.337,-4.689,-14.847,629.060
'[00:05:01.656 12/07/2079]',-23.834,22.662,-65.250,7.033,-19.927,-16.020,-8.205,-12.894,-3.126,-9.768,-21.490,-1.172,13.284,8.205,-41.807,-16.801,-15.238,-10.159,66.032,-19.927,57.045,-3.516,-41.807,503.639
'[00:05:01.660 12/07/2079]',-15.238,-37.118,-25.788,0.781,-19.536,-16.020,-18.364,-23.053,-13.675,-15.238,-19.145,-8.987,-5.470,-8.205,-22.271,-20.708,-19.536,-14.457,26.569,33.602,37.509,-20.708,-22.271,228.181
'[00:05:01.664 12/07/2079]',-6.252,-21.099,-32.039,-5.079,-12.503,-11.331,-20.708,-18.755,-15.238,-14.457,-13.284,-12.112,-6.252,-11.331,-21.099,-16.410,-16.410,-16.801,32.821,24.225,19.536,-25.006,-21.099,-154.725
'[00:05:01.668 12/07/2079]',-12.112,-41.416,-9.768,-5.079,-14.457,-12.894,-19.145,-19.145,-16.410,-16.020,-19.536,-10.940,-7.814,-21.880,-16.020,-16.410,-19.536,-15.629,10.549,37.900,23.443,-27.350,-16.020,-528.645
'[00:05:01.672 12/07/2079]',-11.331,-21.099,-12.503,-11.722,-10.159,-7.424,-16.020,-23.053,-12.894,-8.987,-22.271,-8.205,-8.596,-10.159,-17.192,-15.238,-17.192,-17.582,13.284,26.569,0.781,-10.549,-17.192,-833.797
'[00:05:01.676 12/07/2079]',-4.689,1.563,-12.112,-16.801,-3.126,-2.735,-9.768,-14.847,-5.470,-5.861,-22.662,-4.298,-9.377,1.563,-16.410,-14.066,-10.549,-13.675,12.894,26.569,-34.383,5.861,-16.410,-971.722
'[00:05:01.680 12/07/2079]',-4.689,5.470,-26.569,-12.112,-5.470,-6.642,-12.503,-11.331,-12.503,-10.549,-20.317,-1.954,-12.894,-3.907,-23.443,-4.689,-11.331,-14.066,27.350,4.689,-30.085,7.033,-23.443,-948.278
'[00:05:01.684 12/07/2079]',0.391,3.907,-18.755,-12.503,-0.391,-1.172,-12.894,-12.503,-10.159,-7.424,-16.410,-8.987,-13.675,-12.112,-14.066,-3.126,-8.596,-13.675,19.536,10.159,-39.072,-2.344,-14.066,-805.665
'[00:05:01.688 12/07/2079]',16.801,-5.470,-10.159,-12.112,10.159,0.000,-9.377,-11.722,-1.563,-3.126,-11.722,-12.112,-5.861,-16.410,-4.298,-1.563,-1.954,-12.894,10.940,18.755,-43.761,-14.066,-4.298,-643.516
'[00:05:01.691 12/07/2079]',4.298,-3.516,-5.470,-8.205,5.470,-3.516,-4.298,-10.549,-0.781,-4.689,-11.722,-10.549,-2.735,-16.801,-5.470,-1.954,-0.391,-10.159,6.252,5.861,-5.470,-24.615,-5.470,-480.977
'[00:05:01.695 12/07/2079]',8.205,11.331,-7.033,-1.563,13.675,1.172,1.954,-7.814,6.252,1.563,-4.298,-5.470,2.344,8.596,-7.814,-3.516,3.907,-5.470,7.814,-7.814,-2.735,-0.391,-7.814,-332.894
'[00:05:01.699 12/07/2079]',20.317,28.913,-13.284,-1.172,25.006,4.298,7.033,-1.954,15.238,7.814,3.907,-3.126,6.642,28.913,-9.377,-1.172,10.549,-4.298,14.066,-6.252,-23.443,11.331,-9.377,-166.056
'[00:05:01.703 12/07/2079]',11.722,12.503,-0.391,3.907,18.755,3.907,3.907,0.391,15.629,7.033,4.298,3.126,10.940,29.695,-8.596,0.391,11.331,-1.954,1.172,8.987,-17.192,12.503,-8.596,-24.225
'[00:05:01.707 12/07/2079]',5.470,37.509,-21.490,8.596,20.708,4.689,4.689,-0.391,12.503,6.642,1.563,5.079,3.126,28.132,-6.252,3.126,11.722,-1.172,22.271,-17.192,-17.582,23.053,-6.252,85.568
'[00:05:01.711 12/07/2079]',9.377,13.284,-0.781,10.940,24.615,2.735,8.987,-3.907,15.629,10.159,-2.344,-0.781,4.298,7.033,4.689,6.252,12.894,-1.954,1.563,5.861,-23.053,10.940,4.689,151.600
'[00:05:01.715 12/07/2079]',17.192,-10.159,18.364,13.284,30.085,5.079,5.861,-3.126,25.788,14.457,-2.344,-3.516,16.801,-9.377,15.238,12.503,17.192,-2.735,-17.582,20.708,-3.907,-16.410,15.238,168.010
